"Lat.rounded","Lon.rounded","MeanTemp","Precip","PrecipSeasonality","MeanDiurnalRange","Isothermality","TempSeasonality","TempAnnualRange","NDVImax","NDVIsum","EVImax","NDWImin","SWIRaug","BulkDens","pH","CStock","CDensity","Sand","Silt","Clay","Permafrost","site","Type","2022 list","Our List","ADDED","edited","Site_ID","Latitude","Longitude","Country","Contact","Contact_Email","Data_Availability","Reference","Reference_Short","Additional_Information","Anemometer","Gas_Analyser","Power","Ecosystem","GHG","Complementary_Measurements","Start_CO2","End_CO2","Start_CH4","End_CH4","Start_N2O","End_N2O","Season_Activity","Terrestrial","Aquatic","ignore","active","methane","Ext_Type","State","Population","x","y","pc1","pc2","pc3","pc4","site_name","dataset","flux_method","latitude","longitude","num.months","num.years","start_year","end_year","Flux","co2.yearround","ch4.yearround"
61.02,89.82,-3.19583320617676,593,34.7012977600098,9.49166679382324,18.7212352752686,1460.11120605469,50.7000007629395,0.0422700010240078,0.432339936494827,5.62573003768921,0.838029980659485,0.480010002851486,1.0321249961853,5.18249988555908,453,345.25,36,42.0999984741211,22.7999992370605,0,"Dark conifer site (ZE)","EC_Tower",NA,"Dark conifer site (ZE)","No","no","RU-ZE",61.0167,89.8167,"Russia","Anatoly Prokushkin","alexey.v.panov@gmail.com, prokushkin@ksc.krasn.ru",NA,NA,NA,NA,NA,NA,NA,"forest","CO2,CH4",NA,2015,2024,2015,NA,NA,NA,"All year",TRUE,FALSE,"no","active","methane",NA,NA,NA,3215292.67527646,-10286.3625046686,-2.08169048250316,1.16665180972788,1.8452927704347,0.324376030121482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61.03,89.77,-3.07083320617676,589,35.2009735107422,9.45833301544189,18.618766784668,1466.70080566406,50.8000030517578,0.0373799987137318,0.546449303627014,6.08675003051758,0.812009990215302,0.399560004472733,1.12055003643036,5.24499988555908,384,338.850006103516,35.5,47.2750015258789,18.125,3.5551445762394e-05,"Zotino East, Pole Stand","EC_Tower","Zotino East, Pole Stand","Zotino East, Pole Stand","No","no","",61.0312,89.7699,"Russia","Tarek El-Madany","telmad@bgc-jena.mpg.de",NA,NA,NA,NA,"Gill R3","LI-6262",NA,"forest","CO2",NA,2000,2024,NA,NA,NA,NA,"Summer",TRUE,FALSE,"no","active","nonmethane",NA,NA,NA,3213606.63165524,-12905.9220000118,-2.16173429659467,1.15863952838993,1.73398044468276,0.160211153497668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61.03,89.79,-3.09583330154419,590,34.9505348205566,9.49166679382324,18.684383392334,1465.35046386719,50.8000030517578,0.0367100015282631,0.557871997356415,6.0655198097229,0.825869977474213,0.402489989995956,1.08574998378754,5.19000005722046,512,387.075012207031,35.1749992370605,44.25,20.8999996185303,0.000516267667990178,"Zotino East, Mixed Stand","EC_Tower","Zotino East, Mixed Stand","Zotino East, Mixed Stand","No","no","",61.0286,89.7863,"Russia","Tarek El-Madany","telmad@bgc-jena.mpg.de",NA,NA,NA,NA,"Gill R3","LI-6262",NA,"forest","CO2",NA,2000,2024,NA,NA,NA,NA,"Summer",TRUE,FALSE,"no","active","nonmethane",NA,NA,NA,3213910.81283195,-11987.1992552887,-2.16093242812972,1.16020270174498,2.10713013559074,0.0653584758628902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61.03,89.82,-3.25833344459534,596,34.3436851501465,9.51666641235352,18.7705459594727,1461.55407714844,50.7000007629395,0.0459799990057945,0.411702513694763,5.44644975662231,0.852779984474182,0.540189981460571,1.06692504882812,5.24749994277954,375,342.524993896484,32.875,44.375,22.8999996185303,0.000221144073293544,"Zotino East, Birch Stand","EC_Tower","Zotino East, Birch Stand","Zotino East, Birch Stand","No","no","",61.0327,89.8195,"Russia","Tarek El-Madany","telmad@bgc-jena.mpg.de",NA,NA,NA,NA,"Gill R3","LI-6262",NA,"forest","CO2",NA,2000,2024,NA,NA,NA,NA,"Summer",TRUE,FALSE,"no","active","nonmethane",NA,NA,NA,3213443.16727607,-10123.4055188143,-2.12023866789877,1.49899146074566,1.84515139058143,0.753024486135157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
61.18,25.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ranskalankorpi","Terrestrial","EC",61.182914,25.262622,92,5,"2019","2023","CO2","Y","N"
61.25,-163.26,-0.954166650772095,528,62.7252388000488,7.24166679382324,21.4886245727539,1005.72784423828,33.7000007629395,0.0897800028324127,0.355121910572052,3.92242002487183,0.666679978370667,0.425469994544983,1.09742510318756,5.58500003814697,1166,641.974975585938,33.0750007629395,52.4500007629395,14.6999998092651,0.628645718097687,"Yukon-Kuskokwim Delta, Izaviknek-Kingaglia uplands, Unburned","EC_Tower","Yukon-Kuskokwim Delta, Izaviknek-Kingaglia uplands, Unburned","Yukon-Kuskokwim Delta, Izaviknek-Kingaglia uplands, Unburned","No","no","US-YK2",61.2548,-163.259,"USA","Jackie Hung, Susan Natali, Erin MacDonald","jhung@woodwellclimate.org, snatali@woodwellclimate.org, emacdonald@woodwellclimate.org","https://ameriflux.lbl.gov/data/download-data/?request=policy:CCBY4.0;site_id:US-YK2",NA,NA,"https://ameriflux.lbl.gov/sites/siteinfo/US-YK2; Woodwell Climate Research Center","Gill WindMaster Pro","LI-7500, LI-7700","solar","wetland","CO2,CH4","net radiation, PAR, temperature, humidity, pressure, precipitation",2019,2024,2019,NA,NA,NA,"All year",TRUE,FALSE,"no","active","methane",NA,NA,NA,-918230.210655857,3052682.44872149,-0.18443255410947,-0.5839403281537,3.39897366606124,1.90954652981184,"YKD (unburned)","Terrestrial","EC",61.254765,-163.25897,42,4,"2019","2022","CO2 and CH4","Y","Y"
61.27,-163.22,-0.970833361148834,525,63.8775405883789,7.29166698455811,21.5729789733887,1009.83673095703,33.7999992370605,0.0943399965763092,0.253083527088165,3.76493000984192,0.676750004291534,0.409189999103546,1.1065000295639,5.65000009536743,993,620.700012207031,30.0750007629395,53.25,16.8999996185303,0.655009150505066,"Yukon-Kuskokwim Delta, Izaviknek-Kingaglia uplands, Burned 2015","EC_Tower","Yukon-Kuskokwim Delta, Izaviknek-Kingaglia uplands, Burned 2015","Yukon-Kuskokwim Delta, Izaviknek-Kingaglia uplands, Burned 2015","No","no","US-YK1",61.2723,-163.2228,"USA","Jackie Hung, Susan Natali","jhung@woodwellclimate.org, snatali@woodwellclimate.org","https://ameriflux.lbl.gov/data/download-data/?request=policy:CCBY4.0;site_id:US-YK1",NA,NA,"https://ameriflux.lbl.gov/sites/siteinfo/US-YK1","Gill WindMaster Pro","LI-7500, LI-7700","solar","wetland","CO2,CH4","net radiation, PAR, temperature, humidity, pressure, precipitation",2019,2024,2019,NA,NA,NA,"All year",TRUE,FALSE,"no","active","methane",NA,NA,NA,-919575.27247361,3050166.3722566,0.102357094889971,-0.333985880689236,2.98795707588757,2.47967567125554,"YKD (burned)","Terrestrial","EC",61.2723,-163.2228,40,4,"2019","2022","CO2 and CH4","N","Y"
61.31,-121.3,-2.51250004768372,414,57.0315818786621,12.6750001907349,24.375,1498.67993164062,52,0.0646599978208542,0.380178511142731,4.30224990844727,0.712939977645874,0.370649993419647,0.960650026798248,6.03749990463257,1213,434.950012207031,37.75,39.125,24.125,0.889375805854797,"Scotty Creek Bog","EC_Tower","Scotty Creek Bog","Scotty Creek Bog","No","no","CA-SCB",61.3089,-121.2984,"Canada","William L. Quinton","wquinton@wlu.ca","https://ameriflux.lbl.gov/data/download-data/?request=policy:CCBY4.0;site_id:CA-SCB",NA,NA,"https://ameriflux.lbl.gov/sites/siteinfo/CA-SCB",NA,NA,NA,"wetland","CO2,CH4",NA,2014,2024,2014,2017,NA,NA,"All year",TRUE,FALSE,"no","active","methane",NA,NA,NA,-2718544.04582421,1652796.70949035,0.0695457093222787,1.68902659292889,1.96522501526102,0.233216331400273,"Scotty Creek Bog","Terrestrial","EC",61.3089,-121.2985,105,9,"2014","2022","CO2 and CH4","Y","Y"
61.31,-121.3,-2.51250004768372,414,57.0315818786621,12.6750001907349,24.375,1498.67993164062,52,0.0646599978208542,0.380178511142731,4.30224990844727,0.712939977645874,0.370649993419647,0.960650026798248,6.03749990463257,1213,434.950012207031,37.75,39.125,24.125,0.889375805854797,"Scotty Creek Bog","EC_Tower","Scotty Creek Bog","Scotty Creek Bog","No","no","CA-SCB",61.3089,-121.2984,"Canada","William L. Quinton","wquinton@wlu.ca","https://ameriflux.lbl.gov/data/download-data/?request=policy:CCBY4.0;site_id:CA-SCB",NA,NA,"https://ameriflux.lbl.gov/sites/siteinfo/CA-SCB",NA,NA,NA,"wetland","CO2,CH4",NA,2014,2024,2014,2017,NA,NA,"All year",TRUE,FALSE,"no","active","methane",NA,NA,NA,-2718544.04582421,1652796.70949035,0.0695457093222787,1.68902659292889,1.96522501526102,0.233216331400273,"Scotty Creek Landscape","Terrestrial","EC",61.3082,-121.299,108,9,"2013","2022","CO2 and CH4","Y","Y"
61.31,-121.3,-2.51666665077209,414,56.0877914428711,12.6833333969116,24.2975730895996,1500.52160644531,52.1999969482422,0.048369999974966,0.399005830287933,3.80375003814697,0.644879996776581,0.26774999499321,0.960650026798248,6.03749990463257,1213,434.950012207031,37.75,39.125,24.125,0.832597255706787,"Scotty Creek Landscape","EC_Tower","Scotty Creek Landscape","Scotty Creek Landscape","No","no","CA-SCC",61.3079,-121.2992,"Canada","Oliver Sonnentag, Manuel Helbig","oliver.sonnentag@umontreal.ca, manuel.helbig@mail.mcgill.ca","https://ameriflux.lbl.gov/data/download-data/?request=policy:CCBY4.0;site_id:CA-SCC","Helbig, M., Wischnewski, K., Kljun, N., Chasmer, L. E., Quinton, W. L., Detto, M., & Sonnentag, O. (2016). Regional atmospheric cooling and wetting effect of permafrost thaw-induced boreal forest loss. Glob. Change Biol., 22(12), 4048-4066. doi:10.1111/gcb.13348","Helbig et al. (2016), https://doi.org/10.1111/gcb.13348","http://ameriflux.lbl.gov/sites/siteinfo/CA-SCC","CSAT-3A, IRGASON","EC150, LI7700","solar","forest, wetland","CO2,CH4","net radiation, PAR, temperature, humidity, soil moisture, soil temperature, pressure, precipitation, snow depth, ground water depth",2013,2024,2013,2016,NA,NA,"All year",TRUE,FALSE,"no","active","methane",NA,NA,NA,-2718619.64534617,1652894.66214507,0.32992449887291,1.42699775923648,1.86838016856691,0.0866357546179062,"Scotty Creek Bog","Terrestrial","EC",61.3089,-121.2985,105,9,"2014","2022","CO2 and CH4","Y","Y"
61.31,-121.3,-2.51666665077209,414,56.0877914428711,12.6833333969116,24.2975730895996,1500.52160644531,52.1999969482422,0.048369999974966,0.399005830287933,3.80375003814697,0.644879996776581,0.26774999499321,0.960650026798248,6.03749990463257,1213,434.950012207031,37.75,39.125,24.125,0.832597255706787,"Scotty Creek Landscape","EC_Tower","Scotty Creek Landscape","Scotty Creek Landscape","No","no","CA-SCC",61.3079,-121.2992,"Canada","Oliver Sonnentag, Manuel Helbig","oliver.sonnentag@umontreal.ca, manuel.helbig@mail.mcgill.ca","https://ameriflux.lbl.gov/data/download-data/?request=policy:CCBY4.0;site_id:CA-SCC","Helbig, M., Wischnewski, K., Kljun, N., Chasmer, L. E., Quinton, W. L., Detto, M., & Sonnentag, O. (2016). Regional atmospheric cooling and wetting effect of permafrost thaw-induced boreal forest loss. Glob. Change Biol., 22(12), 4048-4066. doi:10.1111/gcb.13348","Helbig et al. (2016), https://doi.org/10.1111/gcb.13348","http://ameriflux.lbl.gov/sites/siteinfo/CA-SCC","CSAT-3A, IRGASON","EC150, LI7700","solar","forest, wetland","CO2,CH4","net radiation, PAR, temperature, humidity, soil moisture, soil temperature, pressure, precipitation, snow depth, ground water depth",2013,2024,2013,2016,NA,NA,"All year",TRUE,FALSE,"no","active","methane",NA,NA,NA,-2718619.64534617,1652894.66214507,0.32992449887291,1.42699775923648,1.86838016856691,0.0866357546179062,"Scotty Creek Landscape","Terrestrial","EC",61.3082,-121.299,108,9,"2013","2022","CO2 and CH4","Y","Y"
61.83,24.19,3.19583344459534,666,32.4034881591797,8.42500019073486,25.6079025268555,861.036560058594,32.9000015258789,0.064750000834465,0.486493706703186,5.43182992935181,0.713230013847351,0.43843001127243,1.31155002117157,5.20499992370605,563,283.049987792969,48.4000015258789,36.7999992370605,15.25,0,"Siikaneva","EC_Tower","Siikaneva","Siikaneva","No","no","FI-Sii",61.8327,24.1928,"Finland","Eeva-Stiina Tuittila, Janne Rinne (2005-2015)","eeva-stiina.tuittila@uef.fi, janne.rinne@nateko.lu.se",NA,NA,NA,"http://www.europe-fluxdata.eu/home/site-details?id=FI-Sii; https://smear.avaa.csc.fi/",NA,NA,"line power","wetland","CO2,CH4","net radiation, PAR, temperature, soil temperature, precipitation, snow depth, ground water depth",2004,2024,2005,NA,NA,NA,"All year",TRUE,FALSE,"no","active","methane",NA,NA,NA,1279061.55653098,-2846997.82835973,-3.54994734032847,-1.69733711248837,0.232517034397097,0.828695451688723,"Siikaneva","Terrestrial","EC",61.8326779972,24.1927939972,225,19,"2005","2023","CO2 and CH4","Y","Y"
61.85,24.29,3.14166665077209,671,32.9502639770508,8.25,25.2293586730957,858.184753417969,32.6999969482422,0.0388399995863438,0.466817229986191,6.66505002975464,0.816760003566742,0.424169987440109,1.32410001754761,5.20499992370605,341,149.375,54.2000007629395,35.7750015258789,10.25,0,"Hyytiaelae","EC_Tower","Hyytiaelae","Hyytiaelae","No","no","FI-Hyy",61.8474,24.2948,"Finland","Ivan Mammarella, Timo Vesala","ivan.mammarella@helsinki.fi, timo.vesala@helsinki.fi",NA,NA,NA,"https://avaa.tdata.fi/web/smart/smear/download","Gill R2","LI-6262","line power","forest","CO2,CH4","net radiation, PAR, pressure, precipitation, snow depth",1996,2024,2016,2021,NA,NA,"All year",TRUE,FALSE,"no","active","methane",NA,NA,NA,1283430.98441929,-2843172.51703756,-4.34915062795572,-1.75852886684493,-0.658193165557109,0.218292532635288,"Hyytiala","Terrestrial","EC",61.8474,24.2948,330,28,"1996","2023","CO2 and CH4","Y","N"
61.94,15.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ljusdal_SLM","Terrestrial","EC",61.938,15.427,25,3,"2020","2022","CO2","Y","N"
61.94,15.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ljusdal_HY","Terrestrial","EC",61.937,15.483,23,4,"2019","2022","CO2","N","N"
62.24,129.65,-10.1541662216187,244,71.4351654052734,11.3249998092651,16.6789398193359,2208.32348632812,67.9000015258789,0.0635600015521049,0.305950611829758,4.70861005783081,0.741750001907349,0.380879998207092,1.44260001182556,6.69750022888184,432,212.675003051758,34.9500007629395,44,21.7000007629395,0.9999680519104,"Yakutsk-Pine","EC_Tower","Yakutsk-Pine","Yakutsk-Pine","No","no","RU-YPF",62.2414,129.6506,"Russia","Trofim Maximov, Ayumi Kotani ","t.c.maximov@ibpc.ysn.ru, kotani@agr.nagoya-u.ac.jp",NA,"Matsumoto, K., Ohta, T., Nakai, T., Kuwada, T., Daikoku, K. i., Iida, S. i., . . . Hattori, S. (2008). Energy consumption and evapotranspiration at several boreal and temperate forests in the Far East. Agr. Forest Meteorol., 148(12), 1978-1989. doi:https://doi.org/10.1016/j.agrformet.2008.09.008","Matsumoto et al. (2008), https://doi.org/10.1016/j.agrformet.2008.09.008","http://asiaflux.net/index.php?page_id=123","Gill R3","LI-7500",NA,"forest","CO2",NA,2000,2024,NA,NA,NA,NA,"Summer",TRUE,FALSE,"no","active","nonmethane",NA,NA,NA,2366878.98868733,1961575.98114195,1.88318195881489,4.05901738372324,-0.983338431301498,-0.0550044931542407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62.26,129.17,-10.4458332061768,258,72.151481628418,12.2083330154419,17.8745727539062,2198.623046875,68.3000030517578,0.0763399973511696,0.196238234639168,3.95376992225647,0.737749993801117,0.40132001042366,1.30462503433228,7.09499979019165,362,279.825012207031,35.4249992370605,44,20.6499996185303,0.998000621795654,"Spasskaya Pad, Larch","EC_Tower","Spasskaya Pad, Larch","Spasskaya Pad, Larch","No","no","RU-SkP",62.2557,129.1682,"Russia","Trofim Maximov","t.c.maximov@ibpc.ysn.ru",NA,"Dolman, A. J., Maximov, T. C., Moors, E. J., Maximov, A. P., Elbers, J. A., Kononov, A. V., . . . van der Molen, M. K. (2004). Net ecosystem exchange of carbon dioxide and water of far eastern Siberian Larch (Larix cajanderii) on permafrost. Biogeosciences, 1(2), 133-146.","Dolman et al. (2004), https://doi.org/10.5194/bg-1-133-2004","https://fluxnet.org/sites/siteinfo/RU-SkP","Gill R2","LI-7500",NA,"forest","CO2",NA,2001,2024,NA,NA,NA,NA,"Summer",TRUE,FALSE,"no","active","nonmethane",NA,NA,NA,2382035.07719875,1940539.9361398,2.44587851453824,3.97139749854025,-0.908088621194685,0.307593003519394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
62.26,129.24,-10.4916667938232,259,71.8097763061523,12.0500001907349,17.6945667266846,2192.255859375,68.0999984741211,0.0756300017237663,0.270862102508545,4.039870262146,0.724079966545105,0.37992998957634,1.26832497119904,7.03999996185303,604,313.575012207031,35.5,41.6500015258789,23.4750003814697,1,"Spasskaya Pad (experimental forest)","EC_Tower","Spasskaya Pad (experimental forest)","Spasskaya Pad (experimental forest)","No","no","RU-YLF",62.255,129.241,"Russia","Trofim Maximov, Ayumi Kotani ","t.c.maximov@ibpc.ysn.ru, kotani@agr.nagoya-u.ac.jp",NA,"Ohta, T., Kotani, A., Iijima, Y., Maximov, T. C., Ito, S., Hanamura, M., . . . Maximov, A. P. (2014). Effects of waterlogging on water and carbon dioxide fluxes and environmental variables in a Siberian larch forest, 1998?2011. Agr. Forest Meteorol., 188, 64-75. doi:https://doi.org/10.1016/j.agrformet.2013.12.012","Ohta et al. (2014), https://doi.org/10.1016/j.agrformet.2013.12.012","http://asiaflux.net/index.php?page_id=121; http://www.fluxdata.org:8080/sitepages/siteInfo.aspx?RU-Ylr","Gill R3","LI-7500",NA,"forest","CO2",NA,1996,2024,NA,NA,NA,NA,"Summer",TRUE,FALSE,"no","active","nonmethane",NA,NA,NA,2379629.86412931,1943615.91466302,2.45936931546947,3.88534187047617,-0.345093106003161,0.107774719100337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63.15,-123.25,-4.77916669845581,351,52.3663711547852,11.1583337783813,20.3619232177734,1652.42724609375,54.7999992370605,0.0571000017225742,0.398593962192535,3.97589993476868,0.650059998035431,0.29721999168396,1.15257489681244,6.49749994277954,323,172.850006103516,46.75,36.9000015258789,17.125,0.97925078868866,"Smith Creek","EC_Tower","Smith Creek","Smith Creek","No","no","CA-SMC",63.1534,-123.2522,"Canada","Oliver Sonnentag","oliver.sonnentag@umontreal.ca","https://ameriflux.lbl.gov/data/download-data/?request=policy:CCBY4.0;site_id:CA-SMC",NA,NA,"http://ameriflux.lbl.gov/sites/siteinfo/CA-SMC",NA,NA,NA,"forest","CO2,CH4",NA,2017,2024,2017,NA,NA,NA,"All year",TRUE,FALSE,"no","active","methane",NA,NA,NA,-2483171.12005662,1628174.66071546,0.589472036402231,1.08590131432193,-0.959325667599407,-0.338908721630922,"Smith Creek","Terrestrial","EC",63.1533,-123.255,63,6,"2017","2022","CO2 and CH4","N","Y"
63.75,-68.43,-9.125,429,48.6503753662109,7.40000009536743,16.8564910888672,1317.95556640625,43.9000015258789,0.137669995427132,0.0743777975440025,1.66218996047974,0.4894700050354,0.230590000748634,1.10719990730286,5.77500009536743,572,437.424987792969,45.8499984741211,32.3250007629395,22.25,0.967730224132538,"Iqaluit (PP)","EC_Tower",NA,NA,"Yes","no","",63.75074721,-68.42846835,"Canada","Elyn Humphreys","ElynHumphreys@cunet.carleton.ca",NA,NA,NA,NA,"CSAT3B","LI-7200","solar","tundra","CO2,CH4",NA,2023,2024,2023,2024,NA,NA,"All year",TRUE,FALSE,"no","active","methane",NA,NA,NA,-2697796.950084,-1066583.10790136,2.80761155570892,-1.73866176788798,0.026241508544414,0.676288281431876,"Iqaluit Tundra","Terrestrial","EC",63.75084,-68.428596,11,2,"2022","2023","CO2","N","N"
63.88,-149.25,-3.40833353996277,421,63.3232612609863,11.2833337783813,26.301477432251,1213.69799804688,42.9000015258789,0.0817300006747246,0.312676519155502,3.83101987838745,0.760550022125244,0.496969997882843,1.08749997615814,5.48999977111816,596,413.5,37.5750007629395,50.0750007629395,12.3500003814697,0.4939945936203,"Eight Mile Lake Permafrost thaw gradient, Healy","EC_Tower","Eight Mile Lake Permafrost thaw gradient, Healy","Eight Mile Lake Permafrost thaw gradient, Healy","No","no","US-EML",63.8783,-149.2533,"USA","Edward A. G. Schuur","Ted.Schuur@nau.edu","https://ameriflux.lbl.gov/data/download-data/?request=site_id:US-EML;policy:CCBY4.0;product:BASE-BADM","Belshe, E. F., Schuur, E. A. G., Bolker, B. M., & Bracho, R. (2012). Incorporating spatial heterogeneity created by permafrost thaw into a landscape carbon estimate. J. Geophys. Res.-Biogeo., 117. doi:10.1029/2011jg001836","Belshe et al. (2012), https://doi.org/10.1029/2011jg001836","http://ameriflux.lbl.gov/doi/AmeriFlux/US-EML","CSAT-3","LI-7500A, LI-7700","solar, wind","tundra","CO2,CH4","net radiation, PAR, temperature, humidity, soil moisture, pressure, precipitation, snow depth, ground water depth",2008,2024,2015,2019,NA,NA,"All year",TRUE,FALSE,"no","active","methane",NA,NA,NA,-1475655.85279512,2480679.6347769,-0.974013105025417,0.847506534960295,1.30733869975041,0.922197879871812,"Eight Mile Lake","Terrestrial","EC",63.8784,-149.2536,188,17,"2008","2024","CO2 and CH4","Y","Y"
63.88,-149.21,-3.3708336353302,416,63.9834861755371,11.3583335876465,26.4763011932373,1212.11206054688,42.9000015258789,0.0735300034284592,0.330061256885529,3.76174998283386,0.765609979629517,0.502780020236969,1.14637494087219,5.38000011444092,509,402.424987792969,32.9000015258789,52.5999984741211,14.5249996185303,0.492007881402969,"NEON Healy (HEAL)","EC_Tower","NEON Healy (HEAL)","NEON Healy (HEAL)","No","no","US-xHE",63.8757,-149.2133,"USA","National Ecological Observatory Network","neon-ameriflux@battelleecology.org","https://ameriflux.lbl.gov/data/download-data/?request=policy:CCBY4.0;site_id:US-xHE",NA,NA,"https://ameriflux.lbl.gov/sites/siteinfo/US-xHE",NA,NA,NA,"shrubland","CO2",NA,2017,2024,NA,NA,NA,NA,"Summer",TRUE,FALSE,"no","active","nonmethane",NA,NA,NA,-1477539.40712243,2479904.06769804,-1.12197924642123,1.33200693260513,1.31710794499727,1.28889060734183,"NEON Healy (HEAL)","Terrestrial","EC",63.8757,-149.2133,48,5,"2018","2022","CO2","Y","N"
63.88,-145.75,-3.09166669845581,287,91.7660980224609,10.716667175293,24.0823974609375,1301.06750488281,44.5,0.0588300004601479,0.373225003480911,4.44922018051147,0.676069974899292,0.347849994897842,1.25824999809265,6.17000007629395,496,258.899993896484,47.4249992370605,46.0999984741211,7.125,0.122177667915821,"NEON Delta Junction (DEJU)","EC_Tower","NEON Delta Junction (DEJU)","NEON Delta Junction (DEJU)","No","no","US-xDJ",63.8811,-145.7514,"USA","National Ecological Observatory Network","neon-ameriflux@battelleecology.org","https://ameriflux.lbl.gov/data/download-data/?request=policy:CCBY4.0;site_id:US-xDJ",NA,NA,"https://ameriflux.lbl.gov/sites/siteinfo/US-xDJ",NA,NA,NA,"forest","CO2",NA,2017,2024,NA,NA,NA,NA,"Summer",TRUE,FALSE,"no","active","nonmethane",NA,NA,NA,-1624244.37834138,2385647.68625073,-0.634835623336276,0.720530550874254,-0.771303921121416,0.276649849069122,"NEON Delta Junction (DEJU)","Terrestrial","EC",63.8811,-145.7514,54,6,"2017","2022","CO2","Y","N"
63.92,-145.75,-2.90833330154419,294,88.3006286621094,10.6333332061768,23.6296291351318,1323.26354980469,45,0.0830599963665009,0.22634145617485,4.08736991882324,0.70701003074646,0.423020005226135,1.24182498455048,6.15999984741211,615,340.25,41.25,48.7249984741211,10.125,0.291658848524094,"Bonanza Creek, 1999 Burn site near Delta Junction","EC_Tower","Bonanza Creek, 1999 Burn site near Delta Junction","Bonanza Creek, 1999 Burn site near Delta Junction","No","no","US-Bn3",63.9217,-145.7456,"USA","Jim Randerson","jranders@uci.edu","https://ameriflux.lbl.gov/data/download-data/?request=policy:LEGACY;site_id:US-Bn3","Randerson, J. T., Liu, H., Flanner, M. G., Chambers, S. D., Jin, Y., Hess, P. G., . . . Zender, C. S. (2006). The impact of boreal forest fire on climate warming. Science, 314(5802), 1130-1132. doi:10.1126/science.1132075","Randerson et al. (2006), https://doi.org/10.1126/science.1132075","https://ameriflux.lbl.gov/sites/siteinfo/US-Bn3",NA,NA,NA,"forest","CO2",NA,2003,2024,NA,NA,NA,NA,"Summer",TRUE,FALSE,"no","active","nonmethane",NA,NA,NA,-1621874.70921178,2381648.88739088,-0.044411661683561,1.10980952909101,-0.0886439474168101,1.10455884130876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
63.92,-145.37,-2.98749995231628,274,84.7290573120117,12.7250003814697,26.2371139526367,1373.6748046875,48.5,0.0553900003433228,0.213959634304047,4.80236005783081,0.766719996929169,0.426310002803802,1.29984998703003,6.33750009536743,182,165.574996948242,36.2000007629395,52.75,11.3500003814697,0.281077116727829,"Bonanza Creek, 1987 Burn site near Delta Junction","EC_Tower","Bonanza Creek, 1987 Burn site near Delta Junction","Bonanza Creek, 1987 Burn site near Delta Junction","No","no","US-Bn2",63.9178,-145.3731,"USA","Jim Randerson","jranders@uci.edu","https://ameriflux.lbl.gov/data/download-data/?request=policy:LEGACY;site_id:US-Bn2","Randerson, J. T., Liu, H., Flanner, M. G., Chambers, S. D., Jin, Y., Hess, P. G., . . . Zender, C. S. (2006). The impact of boreal forest fire on climate warming. Science, 314(5802), 1130-1132. doi:10.1126/science.1132075","Randerson et al. (2006), https://doi.org/10.1126/science.1132075","https://ameriflux.lbl.gov/sites/siteinfo/US-Bn2",NA,NA,NA,"forest","CO2",NA,2002,2024,NA,NA,NA,NA,"Summer",TRUE,FALSE,"no","active","nonmethane",NA,NA,NA,-1637577.45705965,2371420.91214296,-0.814427072863374,2.52655607539834,-1.25565947515322,1.5848260732701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
